conversation_id,tag
6746fa4493cb769cfb44dceb,Stock Issue
6746fa4493cb769cfb44dceb,POG
6747039793cb769cfb713934,Auto-Replen
6747039793cb769cfb713934,Failed message resolved
6749c25a840f8e9fb71d4e69,Tag me
6749c25a840f8e9fb71d4e69,URGENT CLINIC
6749c25a840f8e9fb71d4e69,Failed message resolved
6749c25a840f8e9fb71d4e69,Unsubscribed from Prompts
67499e9b93cb769cfb76d474,Nov 2024 - Plan
67499e9b93cb769cfb76d474,Quick win
6746e0e993cb769cfb49d3c1,URGENT CLINIC
6746e0e993cb769cfb49d3c1,Product Recommendation
6746e0e993cb769cfb49d3c1,POG
6746e0e993cb769cfb49d3c1,Nov 2024 - Plan
6746e0e993cb769cfb49d3c1,Plan Clarification
6749d91993cb769cfb1e05db,
6747576d93cb769cfb70407a,Nov 2024 - Plan
6745cff575db51175f78109c,SENSITIVE CLINIC
6745cff575db51175f78109c,Overcomm
6745a9d793cb769cfb069f9a,Product Recommendation
6745a9d793cb769cfb069f9a,Is Prompt
6745a9d793cb769cfb069f9a,POG
6745a9d793cb769cfb069f9a,CSAT Positive
6749d3a593cb769cfb666781,Unsubscribed from Prompts
67499f9393cb769cfb995cac,Is Prompt
6749e12293cb769cfb339d66,Unsubscribed from Prompts
6748362b93cb769cfb05481e,Is Prompt
6748362b93cb769cfb05481e,Duplicate thread
6748362b93cb769cfb05481e,Delivery ETA
674722ad93cb769cfb3ebfea,Plan Clarification
674722ad93cb769cfb3ebfea,proactive BF
674722ad93cb769cfb3ebfea,Auto-Replen
674722ad93cb769cfb3ebfea,Duplicate thread
6748809093cb769cfb18b135,POG
6748809093cb769cfb18b135,Plan Clarification
6749f3b493cb769cfb8ee982,Instructions - Pre Delivery
6749f46193cb769cfba47a42,Instructions - Pre Delivery
6745cb3493cb769cfb22b5e1,URGENT CLINIC
6745cb3493cb769cfb22b5e1,Order Confirmation
6745cb3493cb769cfb22b5e1,Plan Clarification
6746df4193cb769cfb18fbbd,Delivery ETA
6746df4193cb769cfb18fbbd,RX
6746df4193cb769cfb18fbbd,Duplicate thread
6749d9aa93cb769cfb3155a7,Time sensitive
6749e03993cb769cfb13e35c,Returns and Refunds
67498bef4ee95582e530bac4,Plan Clarification
6749b3b793cb769cfb3e3b79,POG
6749b3b793cb769cfb3e3b79,Product Recommendation
6749e86493cb769cfb261d7d,Delivery Services
6749eb5b93cb769cfb878111,Plan Clarification
6749d5d993cb769cfbb020b8,
6749f38593cb769cfb88dad1,Delivery ETA
6749f38593cb769cfb88dad1,URGENT CLINIC
67498e8e93cb769cfb5f9853,Skin Sensitivity
6748468b93cb769cfbf181c3,Auto-Replen
6748468b93cb769cfbf181c3,Skin Sensitivity
6749e7bc93cb769cfb1022c1,Is Prompt
6749e7bc93cb769cfb1022c1,URGENT CLINIC
6749ec3b93cb769cfba3ce0a,Nov 2024 - Plan
6749df7a93cb769cfbfa6e32,Nov 2024 - Plan
6749d83793cb769cfbfffc59,Nov 2024 - Plan
674a000993cb769cfbd88ca8,Nov 2024 - Plan
6749dbe193cb769cfb7deeb8,Nov 2024 - Plan
6749d00e93cb769cfbecfa87,Nov 2024 - Plan
6749d59d1e0ab93626975e1c,Nov 2024 - Plan
6749d59d1e0ab93626975e1c,November - Prompt
6749f23c93cb769cfb5f04f8,Nov 2024 - Plan
674a023493cb769cfb0fc9d7,Duplicate thread
674a023493cb769cfb0fc9d7,Plan Clarification
674a023493cb769cfb0fc9d7,Auto-Replen
67499a5a93cb769cfbe6d0b0,Is Prompt
67486f8a93cb769cfb0a8527,Urgent
6749fe0093cb769cfba68dd8,Nov 2024 - Plan
6749d69393cb769cfbc73e2d,Nov 2024 - Plan
6749e4b0d3cf819361f32d93,Nov 2024 - Plan
6749e4b0d3cf819361f32d93,November - Prompt
6749e7d226c90b645cdc05b9,Nov 2024 - Plan
6749e7d226c90b645cdc05b9,November - Prompt
6749e5826b22230927fe6c63,November - Prompt
6749e5826b22230927fe6c63,Nov 2024 - Plan
6749e5def5f56ec50866a18f,November - Prompt
6749e5def5f56ec50866a18f,Nov 2024 - Plan
6749e63ef5f56ec50866a85f,November - Prompt
6749e63ef5f56ec50866a85f,Nov 2024 - Plan
6749e6e368ebb376f48ab1f8,Nov 2024 - Plan
6749e6e368ebb376f48ab1f8,November - Prompt
6749eeb293cb769cfbf1aa51,Nov 2024 - Plan
6749fade5549670f807c71fb,Nov 2024 - Plan
6749fade5549670f807c71fb,November - Prompt
6748d3c093cb769cfb465449,Duplicate thread
6748d3c093cb769cfb465449,Returns and Refunds
6748d3c093cb769cfb465449,POG
6748d3c093cb769cfb465449,Discount Requests
6749af0993cb769cfba427c2,Is Prompt
6749af0993cb769cfba427c2,POG
6748663f93cb769cfbe99e1b,Duplicate thread
6748663f93cb769cfbe99e1b,Nov 2024 - Plan
6748663f93cb769cfbe99e1b,POG
67498fb693cb769cfb853e8f,Is Prompt
67488c232201659b76c4a1c6,POG
67488c232201659b76c4a1c6,Nov 2024 - Prompt
67482ea193cb769cfb31ecb3,Is Prompt
674843dd4824fc4476409fd4,Nov 2024 - Plan
674843dd4824fc4476409fd4,POG
674997d693cb769cfb93daa3,POG
674997d693cb769cfb93daa3,Is Prompt
674859f293cb769cfb5f9103,SENSITIVE CLINIC
674859f293cb769cfb5f9103,Nov 2024 - Prompt
674859f293cb769cfb5f9103,Plan Clarification
674859f293cb769cfb5f9103,POG
674859f293cb769cfb5f9103,URGENT CLINIC
6749ceec93cb769cfbc72875,Nov 2024 - Prompt
6747607d93cb769cfb4e1020,Nov 2024 - Plan
674829b693cb769cfbb9313f,Duplicate thread
674829b693cb769cfbb9313f,proactive BF
674829b693cb769cfbb9313f,Plan Clarification
674829b693cb769cfbb9313f,POG
6749a43993cb769cfb388763,Is Prompt
67461e7793cb769cfb7065f1,Nov 2024 - Plan
674a17eb93cb769cfb017597,Nov 2024 - Prompt
6749969593cb769cfb6a6e56,Is Prompt
6749969593cb769cfb6a6e56,POG
6749969593cb769cfb6a6e56,Urgent
6745b40a93cb769cfb442ffa,Duplicate thread
6745b40a93cb769cfb442ffa,Auto-Replen
674a178093cb769cfbf89153,Nov 2024 - Prompt
6749cee693cb769cfbc66fc7,Nov 2024 - Prompt
6749cee693cb769cfbc66fc7,POG
674995a093cb769cfb4b31bf,POG
674995a093cb769cfb4b31bf,Is Prompt
6746469293cb769cfb817724,POG
6746469293cb769cfb817724,Plan Clarification
674a071493cb769cfb8555a1,POG
6746f4c293cb769cfb95a9ee,Plan Clarification
6746f4c293cb769cfb95a9ee,URGENT CLINIC
6746f4c293cb769cfb95a9ee,Nov 2024 - Prompt
6746f4c293cb769cfb95a9ee,POG
6749df6f93cb769cfbf8e311,Delivery ETA
6749df6f93cb769cfbf8e311,Time sensitive
6749df6f93cb769cfbf8e311,proactive BF
6749ce4793cb769cfbb15f4e,proactive BF
6749ce4793cb769cfbb15f4e,Delivery ETA
674878e493cb769cfb26d895,Payment Issue
674878e493cb769cfb26d895,POG
674a10c893cb769cfb622ec9,Discount Requests
6748f5a093cb769cfb8049a8,POG
6748f5a093cb769cfb8049a8,Product Recommendation
67498d8c93cb769cfb3e869a,Product Recommendation
67498d8c93cb769cfb3e869a,POG
67498d8c93cb769cfb3e869a,Is Prompt
6749829293cb769cfbdd6597,Stock Issue
6749829293cb769cfbdd6597,proactive BF
6749c51593cb769cfb7cdca3,Time sensitive
6749c51593cb769cfb7cdca3,Faulty
6749c51593cb769cfb7cdca3,Damaged Products
6749c51593cb769cfb7cdca3,proactive BF
6749c51593cb769cfb7cdca3,Returns and Refunds
6749a4c193cb769cfb49c241,Plan Clarification
6749a4c193cb769cfb49c241,proactive BF
67497f4993cb769cfb7f6c1e,proactive BF
67497f4993cb769cfb7f6c1e,Returns and Refunds
67489d4c93cb769cfb846a23,POG
67489d4c93cb769cfb846a23,Duplicate thread
67484d0a93cb769cfbbe0ec9,Is Prompt
67484d0a93cb769cfbbe0ec9,POG
674a5d7393cb769cfb001ab3,Returns and Refunds
674a590993cb769cfbbcccbe,Plan Clarification
6749cf1893cb769cfbccf1f4,Delivery ETA
6748784593cb769cfb139d6d,Duplicate thread
6748784593cb769cfb139d6d,Nov 2024 - Plan
6748784593cb769cfb139d6d,Plan Clarification
674a3f3193cb769cfb0e12c5,Duplicate thread
674a3f3193cb769cfb0e12c5,Plan Clarification
6749958793cb769cfb481688,Delivery Services
6749958793cb769cfb481688,Duplicate thread
6749958793cb769cfb481688,Is Prompt
6749d00e93cb769cfbece574,SENSITIVE CLINIC
6749d00e93cb769cfbece574,Overcomm
674a1d4893cb769cfb73db6a,Plan Clarification
6749e4c293cb769cfbaafaa7,URGENT CLINIC
6749b3a893cb769cfb3c5c41,Unsubscribed from Prompts
6749b3a893cb769cfb3c5c41,Is Prompt
6749b3a893cb769cfb3c5c41,Not Interested - Nov 24
6749b3a893cb769cfb3c5c41,URGENT CLINIC
6749818b93cb769cfbbf817a,Plan Clarification
6749818b93cb769cfbbf817a,Is Prompt
674a181393cb769cfb04b2a8,Plan Clarification
674a181393cb769cfb04b2a8,Nov 2024 - Prompt
67497ea093cb769cfb6d64c9,Contact Details
67497ea093cb769cfb6d64c9,Is Prompt
674a068093cb769cfb77e6dc,Nov 2024 - Prompt
674a068093cb769cfb77e6dc,Plan Clarification
674a068093cb769cfb77e6dc,POG
674a069193cb769cfb79b2ab,Nov 2024 - Prompt
674a069193cb769cfb79b2ab,Product Recommendation
674a069193cb769cfb79b2ab,Plan Clarification
6749e61f93cb769cfbda9b86,Order Confirmation
6749e61f93cb769cfbda9b86,Delivery Services
6749e56d93cb769cfbc2a2c8,Unsubscribed from Prompts
6749e56d93cb769cfbc2a2c8,Is Prompt
674711b193cb769cfb310990,Plan Clarification
674711b193cb769cfb310990,CSAT Positive
674711b193cb769cfb310990,Nov 2024 - Plan
674980cf93cb769cfbaab896,Returns and Refunds
674980cf93cb769cfbaab896,Is Prompt
674980cf93cb769cfbaab896,Discount Requests
67483b1e93cb769cfb97f6eb,Is Prompt
67483b1e93cb769cfb97f6eb,Plan Clarification
6749c3e993cb769cfb55fa24,Is Prompt
6749c3e993cb769cfb55fa24,Plan Clarification
6749afc093cb769cfbbc7476,Is Prompt
6749afc093cb769cfbbc7476,Unsubscribed from Prompts
6749b03193cb769cfbca8015,Is Prompt
6749780693cb769cfbaeb2c8,Plan Clarification
6749780693cb769cfbaeb2c8,Is Prompt
674843a593cb769cfb9762a6,Is Prompt
674843a593cb769cfb9762a6,Plan Clarification
674a43b493cb769cfb5afb29,POG
674a43b493cb769cfb5afb29,Duplicate thread
674a43b493cb769cfb5afb29,SENSITIVE CLINIC
674a43b493cb769cfb5afb29,Stock Issue
67472c1a93cb769cfb6a48ea,Product Recommendation
67472c1a93cb769cfb6a48ea,Is Prompt
6748f5d593cb769cfb83403d,URGENT CLINIC
6748f5d593cb769cfb83403d,Product Recommendation
6748f5d593cb769cfb83403d,POG
674a35d693cb769cfb657b2b,Plan Clarification
674987a593cb769cfb808edd,Delivery ETA
674987a593cb769cfb808edd,Duplicate thread
6747059a93cb769cfbb05f1e,Delivery ETA
6747059a93cb769cfbb05f1e,Fulfillment Error
6747059a93cb769cfbb05f1e,RX
6746492893cb769cfbac8be7,POG
6746492893cb769cfbac8be7,Product Recommendation
6746360c93cb769cfb541442,POG
6746eb1593cb769cfb6d412c,Urgent
6746eb1593cb769cfb6d412c,Duplicate thread
6746eb1593cb769cfb6d412c,Delivery ETA
674a53a393cb769cfb6688d6,Order Confirmation
674472d19ab74e1b0c0d500d,POG
674472d19ab74e1b0c0d500d,EasyPOG
674472d19ab74e1b0c0d500d,Product Recommendation
674425809ab74e1b0c112057,Urgent
674425809ab74e1b0c112057,Other Clinician Enquiry
674425809ab74e1b0c112057,SENSITIVE CLINIC
674425809ab74e1b0c112057,Delivery ETA
674425809ab74e1b0c112057,Duplicate thread
6746e1c793cb769cfb61fcc0,Plan Clarification
6746e1c793cb769cfb61fcc0,POG
6746e1c793cb769cfb61fcc0,Faulty
6746e1c793cb769cfb61fcc0,Damaged Products
674524b99ab74e1b0c8a85e7,Other Clinician Enquiry
674524b99ab74e1b0c8a85e7,Duplicate thread
674524b99ab74e1b0c8a85e7,Urgent
674524b99ab74e1b0c8a85e7,CSAT Negative
6748816b93cb769cfb332e89,Delivery ETA
6748816b93cb769cfb332e89,URGENT CLINIC
674ad30093cb769cfbc18ba7,
674ad3c893cb769cfbcf434d,
6744fbd69ab74e1b0c4c887b,Duplicate thread
6744fbd69ab74e1b0c4c887b,Plan Clarification
6744fbd69ab74e1b0c4c887b,POG
674ad2c393cb769cfbbdd489,Duplicate thread
674ad2c393cb769cfbbdd489,POG
67498bd793cb769cfb06f02b,Discount Requests
67498bd793cb769cfb06f02b,POG
67498bd793cb769cfb06f02b,Is Prompt
674467bd9ab74e1b0ca10914,Stock Issue
674467bd9ab74e1b0ca10914,Is Prompt
6749fb5f93cb769cfb64d81a,Urgent
674ac81893cb769cfb072d74,Skin Check In
674ace1193cb769cfb6c400b,Quick win
674ad4e993cb769cfbe75992,Delivery ETA
674ae43b93cb769cfb17a783,Plan Clarification
6748e7f193cb769cfbacae85,Quick win
67499c3d93cb769cfb275533,Delivery ETA
674aefe493cb769cfb0939c6,Tag me
674aefe493cb769cfb0939c6,SENSITIVE CLINIC
674977d093cb769cfba8aa33,Plan Clarification
674977d093cb769cfba8aa33,Faulty
674977d093cb769cfba8aa33,Damaged Products
674977d093cb769cfba8aa33,Auto-Replen
6749e05893cb769cfb178f18,Quick win
6748ad9693cb769cfb29cce6,Nov 2024 - Plan
6749a54793cb769cfb5b11a8,Quick win
6749a54793cb769cfb5b11a8,Is Prompt
674af13e93cb769cfb285202,POG
6749d01e18a2eaa83d372450,POG
6749d01e18a2eaa83d372450,Online Consultation
674a4a8d93cb769cfbd4a429,Plan Clarification
674a4a8d93cb769cfbd4a429,POG
674a4a8d93cb769cfbd4a429,Duplicate thread
674ac94e93cb769cfb1a864f,Delivery Services
674ad3f693cb769cfbd27bc5,Quick win
674483c49ab74e1b0c34510a,Duplicate thread
674483c49ab74e1b0c34510a,Delivery ETA
674af50b93cb769cfb77a4d9,Quick win
6748b2b293cb769cfb9fc1ad,Delivery ETA
674ae0f693cb769cfbd3fb6e,Unsubscribed from Prompts
6745d0b893cb769cfbcddcd0,Quick win
6745d0b893cb769cfbcddcd0,Plan Clarification
6745d0b893cb769cfbcddcd0,Order Confirmation
674ae6a193cb769cfb4881fd,Plan Clarification
674ae6a193cb769cfb4881fd,URGENT CLINIC
674ae6a193cb769cfb4881fd,SENSITIVE CLINIC
6747943c93cb769cfb836c11,Plan Clarification
6747943c93cb769cfb836c11,POG
6749cd3718a2eaa83d36c349,POG
6746553b93cb769cfb661aa8,POG
674593d393cb769cfb734e9c,Plan Clarification
674593d393cb769cfb734e9c,Duplicate thread
6747574d93cb769cfb6c95dd,RX
6747574d93cb769cfb6c95dd,Delivery Issues
6745e67975db51175f79c39b,RX
6745e67975db51175f79c39b,Delivery Services
6745e67975db51175f79c39b,Other Clinician Enquiry
6745e67975db51175f79c39b,Failed message resolved
674b13c893cb769cfb170d27,Duplicate thread
674b13c893cb769cfb170d27,In clinic requests
674b13c893cb769cfb170d27,Other Clinician Enquiry
674829ee93cb769cfbbe0d6f,URGENT CLINIC
674829ee93cb769cfbbe0d6f,Not Interested - Nov 24
674829ee93cb769cfbbe0d6f,Quick win
674433b09ab74e1b0c4477c8,POG
674433b09ab74e1b0c4477c8,Duplicate thread
674433b09ab74e1b0c4477c8,Prac query
674433b09ab74e1b0c4477c8,Time sensitive
674433b09ab74e1b0c4477c8,Plan Clarification
674adf6a02905393fa9d95d6,Delivery ETA
674b1a4b93cb769cfba1ac40,Overcomm
67497dac93cb769cfb5360f3,Overcomm
6749d30b93cb769cfb5245f1,Overcomm
6749f0dd93cb769cfb35b5d7,Overcomm
6749e7a093cb769cfb0c7db1,Overcomm
6749e51e93cb769cfbb6e5f0,SENSITIVE CLINIC
6749e51e93cb769cfbb6e5f0,Overcomm
6749df0793cb769cfbeb181e,Overcomm
6749ddf193cb769cfbc455b1,Overcomm
6749eba393cb769cfb9058f1,Overcomm
6749e71b93cb769cfbfbecd8,Overcomm
67497d5f93cb769cfb4b062c,Order Confirmation
67497d5f93cb769cfb4b062c,CSAT Positive
67497d5f93cb769cfb4b062c,Returns and Refunds
67497d5f93cb769cfb4b062c,Discount Requests
674b0dad93cb769cfb8d8bc4,EasyPOG
6745a6e593cb769cfbab028b,Nov 2024 - Plan
6745a6e593cb769cfbab028b,Stock Issue
6745a6e593cb769cfbab028b,Overcomm
674b243793cb769cfb78d946,EasyPOG
674b243793cb769cfb78d946,Discount Requests
674b243793cb769cfb78d946,POG
674a621b93cb769cfb3ed286,POG
674a621b93cb769cfb3ed286,CSAT Positive
674a621b93cb769cfb3ed286,URGENT CLINIC
674a621b93cb769cfb3ed286,Discount Requests
6749bd5e93cb769cfb7b9069,EasyPOG
674ae01793cb769cfbc3c7e3,Online Consultation
6747369193cb769cfbb188af,Urgent
6747369193cb769cfbb188af,Delivery Issues
6747369193cb769cfbb188af,Time sensitive
6749a0ce93cb769cfbc2ae82,POG
6749a0ce93cb769cfbc2ae82,Price Match
674833d793cb769cfbc102c6,Urgent
674833d793cb769cfbc102c6,Delivery ETA
674833d793cb769cfbc102c6,URGENT CLINIC
674844f193cb769cfbbfefca,Urgent
674844f193cb769cfbbfefca,RX
674844f193cb769cfbbfefca,Duplicate thread
674844f193cb769cfbbfefca,Delivery Issues
6749a12393cb769cfbce712e,Nov 2024 - Plan
6749a12393cb769cfbce712e,EasyPOG
674b3c7b93cb769cfb92d2e6,Delivery ETA
674717c193cb769cfbec13c8,Urgent
674717c193cb769cfbec13c8,Delivery ETA
674717c193cb769cfbec13c8,URGENT CLINIC
6749ecfe93cb769cfbbc9ce8,Returns and Refunds
6749ecfe93cb769cfbbc9ce8,Price Match
674704c593cb769cfb96067b,POG
674704c593cb769cfb96067b,Product Recommendation
674a986193cb769cfbacd1ec,Overcomm
674a986193cb769cfbacd1ec,Delivery ETA
674b4c7a93cb769cfbd83d1b,
674b09ad93cb769cfb37866e,Quick win
6744c2bc9ab74e1b0ca951c7,Product Recommendation
6744c2bc9ab74e1b0ca951c7,POG
6744c2bc9ab74e1b0ca951c7,SENSITIVE CLINIC
6744434c9ab74e1b0cff1805,Duplicate thread
6744434c9ab74e1b0cff1805,Time sensitive
6744434c9ab74e1b0cff1805,Returns and Refunds
6748f11293cb769cfb3def9d,Discount Requests
674b4b8d93cb769cfbc5769e,Quick win
674770e593cb769cfbbb6723,Delivery Services
674770e593cb769cfbbb6723,Duplicate thread
674770e593cb769cfbbb6723,Delivery ETA
6749a3d393cb769cfb2acff5,Plan Clarification
6749a3d393cb769cfb2acff5,URGENT CLINIC
6749a3d393cb769cfb2acff5,Is Prompt
6749a3d393cb769cfb2acff5,POG
674b889a93cb769cfbf310bb,Plan Clarification
674b8d9993cb769cfb406937,proactive BF
674b8d9993cb769cfb406937,Online Consultation
674b8d9993cb769cfb406937,Time sensitive
674b729993cb769cfb877dba,proactive BF
674b729993cb769cfb877dba,Plan Clarification
6748a3799cd92619c6102f9e,Nov 2024 - Prompt
6748a3799cd92619c6102f9e,EasyPOG
674b086193cb769cfb1c3460,EasyPOG
674b086193cb769cfb1c3460,Order Confirmation
674b086193cb769cfb1c3460,Failed message resolved
6748673793cb769cfb08ec37,Not Interested - Nov 24
6748673793cb769cfb08ec37,Is Prompt
6748673793cb769cfb08ec37,POG
674be02093cb769cfb13ffcd,Plan Clarification
6748421293cb769cfb66a3f9,Is Prompt
6748421293cb769cfb66a3f9,POG
6748421293cb769cfb66a3f9,Duplicate thread
6749e85093cb769cfb236eee,Duplicate thread
6749e85093cb769cfb236eee,Delivery Services
6745b37ee3c0546dfad09d16,Product Recommendation
6745b37ee3c0546dfad09d16,Is Prompt
6745b37ee3c0546dfad09d16,POG
6749da391e0ab9362697c17c,POG
6749da391e0ab9362697c17c,Plan Clarification
674b539193cb769cfb5d97f2,POG
67485da25e43e14195c79345,POG
6749e81b93cb769cfb1c9d31,Overcomm
6749e14f93cb769cfb397ad0,Overcomm
6749e11993cb769cfb324d62,Overcomm
674c2ee693cb769cfb055362,Delivery Issues
674b937c93cb769cfb94ebf9,SENSITIVE CLINIC
674b937c93cb769cfb94ebf9,Returns and Refunds
674b937c93cb769cfb94ebf9,proactive BF
674adbe6a432754dbd111d04,Failed message resolved
674adbe6a432754dbd111d04,Order Confirmation
6748562493cb769cfbe781ce,Urgent
6748562493cb769cfbe781ce,Time sensitive
6748562493cb769cfbe781ce,Duplicate thread
6748562493cb769cfbe781ce,Plan Clarification
6747930993cb769cfb6d9b03,RX
6744edd39ab74e1b0c55268d,POG
6744edd39ab74e1b0c55268d,Duplicate thread
6744557d9ab74e1b0c484e1f,Duplicate thread
6744557d9ab74e1b0c484e1f,URGENT CLINIC
6744557d9ab74e1b0c484e1f,Plan Clarification
6744557d9ab74e1b0c484e1f,Product Recommendation
674a301793cb769cfbf95575,URGENT CLINIC
674a301793cb769cfbf95575,Delivery ETA
6749d47393cb769cfb829750,URGENT CLINIC
6749d47393cb769cfb829750,POG
6749d47393cb769cfb829750,Urgent
6749d47393cb769cfb829750,Payment Issue
6745dcd61d84deb04288afc6,POG Expiry - November 24
6745dcd61d84deb04288afc6,POG
6747363093cb769cfba5fb15,POG
6747363093cb769cfba5fb15,Returns and Refunds
6747363093cb769cfba5fb15,Duplicate thread
6747363093cb769cfba5fb15,Delivery ETA
6747363093cb769cfba5fb15,POG - November 24
6747363093cb769cfba5fb15,Overcomm
6749ddb393cb769cfbbb2486,Overcomm
674717b4a8bd8d9b00b3f309,Nov 2024 - Prompt
674717b4a8bd8d9b00b3f309,Prac query
674717b4a8bd8d9b00b3f309,Plan Clarification
674717b4a8bd8d9b00b3f309,POG
674988a693cb769cfba05f3b,Overcomm
67487cea93cb769cfba3cd28,Is Prompt
67487cea93cb769cfba3cd28,POG
6745c10193cb769cfbde9d2a,Order Confirmation
6745c10193cb769cfbde9d2a,POG
6745c10193cb769cfbde9d2a,CSAT Negative
6744d0fa9ab74e1b0cf958c5,Duplicate thread
6744d0fa9ab74e1b0cf958c5,Product Recommendation
6744d0fa9ab74e1b0cf958c5,POG
6749b3b093cb769cfb3d6283,Duplicate thread
6749b3b093cb769cfb3d6283,POG
6749b3b093cb769cfb3d6283,Is Prompt
6749f004f5f56ec508676bca,Online Consultation
6749a15049e14a1c648ea45f,Online Consultation
6749c6ed68ebb376f48837c1,Online Consultation
674a14e3261bdf336c2b2d56,Nov 2024 - Plan
674a14e3261bdf336c2b2d56,November - Prompt
674a348e93cb769cfb4e98c7,Duplicate thread
674a348e93cb769cfb4e98c7,POG
674a348e93cb769cfb4e98c7,Nov 2024 - Plan
674a348e93cb769cfb4e98c7,Product Recommendation
674afc3593cb769cfb1291b6,EasyPOG
674afc3593cb769cfb1291b6,Nov 2024 - Plan
674a4a9993cb769cfbd56e80,Nov 2024 - Plan
674a4a9993cb769cfbd56e80,Plan Clarification
674a4a9993cb769cfbd56e80,POG
674a225b93cb769cfbdfc8d2,Nov 2024 - Plan
674a195d1cf5e23364d64083,Nov 2024 - Plan
674ada2d93cb769cfb4decc5,Nov 2024 - Plan
674adaed93cb769cfb5c8b87,Nov 2024 - Plan
674adbde93cb769cfb705b66,Nov 2024 - Plan
674a0d9793cb769cfb1bc2b6,Nov 2024 - Plan
674a0d9793cb769cfb1bc2b6,POG
674ad85cc068dccbe96fdbf6,Nov 2024 - Plan
674a0dc793cb769cfb1fa521,Nov 2024 - Plan
674a0dc793cb769cfb1fa521,Urgent
674a0dc793cb769cfb1fa521,Faulty
674a0dc793cb769cfb1fa521,Damaged Products
6745b2d093cb769cfb1e903c,Duplicate thread
6745b2d093cb769cfb1e903c,Plan Clarification
6745b2d093cb769cfb1e903c,POG
674843000de31466bba70bb3,Overcomm
6749ed4f93cb769cfbc67353,URGENT CLINIC
6749ed4f93cb769cfbc67353,Healthy Ecosystem Error
6749ed4f93cb769cfbc67353,POG
6748a7f293cb769cfba28e23,Nov 2024 - Prompt
6748a7f293cb769cfba28e23,POG
674845a193cb769cfbd42ce7,Duplicate thread
674845a193cb769cfbd42ce7,POG
674845a193cb769cfbd42ce7,Product Recommendation
674845a193cb769cfbd42ce7,Plan Clarification
674845a193cb769cfbd42ce7,URGENT CLINIC
674b31e593cb769cfba08b4d,Plan Clarification
674ae23e93cb769cfbed87af,Quick win
674ba5ad93cb769cfb838f59,Nov 2024 - Plan
674ba5ad93cb769cfb838f59,POG
6746041693cb769cfbfe5658,POG
6746041693cb769cfbfe5658,URGENT CLINIC
6746041693cb769cfbfe5658,Product Recommendation
6749867593cb769cfb5a534f,Plan Clarification
6749867593cb769cfb5a534f,POG
6749867593cb769cfb5a534f,Is Prompt
674c6d0f93cb769cfbd70f96,Overcomm
6746fd5f93cb769cfba78c8b,POG
6746fd5f93cb769cfba78c8b,Product Recommendation
6746434a93cb769cfb478753,Faulty
6746434a93cb769cfb478753,Damaged Products
674bb73493cb769cfb610f1c,Quick win
674bb73493cb769cfb610f1c,URGENT CLINIC
674cc37c93cb769cfba4e3e0,Overcomm
674cc28d93cb769cfb945aa2,Overcomm
674ca31c93cb769cfb3a6c56,Overcomm
674caf0293cb769cfb2047a7,Plan Clarification
674b588c93cb769cfbbbd67b,Delivery Services
674b588c93cb769cfbbbd67b,URGENT CLINIC
6748996193cb769cfb0e215a,Delivery ETA
6748996193cb769cfb0e215a,proactive BF
6749b53893cb769cfb706485,Is Prompt
6749b53893cb769cfb706485,Plan Clarification
6749b53893cb769cfb706485,POG
6746574b93cb769cfb848bf3,POG
6746574b93cb769cfb848bf3,Product Recommendation
6746574b93cb769cfb848bf3,POG Expiry - November 24
674cc7e793cb769cfbf44731,Overcomm
674c6c2a93cb769cfbc49b35,Overcomm
6748b3e293cb769cfbbb4410,Urgent
6748b3e293cb769cfbbb4410,Duplicate thread
674704c193cb769cfb959c49,Product Recommendation
674704c193cb769cfb959c49,POG
674cc4d993cb769cfbbdd185,CSC examples
674c353e9051e9e62d3f5f11,POG
674c353e9051e9e62d3f5f11,Product Recommendation
674c353e9051e9e62d3f5f11,CSC examples
674b694193cb769cfbe5a120,Delivery ETA
674b326193cb769cfbab5f9f,Nov 2024 - Plan
674b326193cb769cfbab5f9f,EasyPOG
674b326193cb769cfbab5f9f,POG
674c839593cb769cfbb55a77,Plan Clarification
6749bf5293cb769cfbbe08b9,Delivery ETA
6749bf5293cb769cfbbe08b9,SENSITIVE CLINIC
6749bf5293cb769cfbbe08b9,Overcomm
6747a55a93cb769cfb9ee6d5,Plan Clarification
6747a55a93cb769cfb9ee6d5,Duplicate thread
6749c87993cb769cfbed8585,Duplicate thread
6749c87993cb769cfbed8585,URGENT CLINIC
6749c87993cb769cfbed8585,POG
6749c87993cb769cfbed8585,Product Recommendation
6749a3b693cb769cfb270cb7,Is Prompt
67499a4c93cb769cfbe50367,Plan Clarification
67499a4c93cb769cfbe50367,POG
6745fb8593cb769cfb091b43,Instructions - Pre Delivery
6745fb8593cb769cfb091b43,Overcomm
6744b6be9ab74e1b0c75e2f6,Overcomm
6746254193cb769cfb0393d1,Overcomm
6744bc3e9ab74e1b0c01c41c,Skin Sensitivity
6744bc3e9ab74e1b0c01c41c,Auto-Replen
6744bc3e9ab74e1b0c01c41c,URGENT CLINIC
6744bc3e9ab74e1b0c01c41c,SENSITIVE CLINIC
674cb1f893cb769cfb572db3,Online Consultation
674d768993cb769cfb2ebe94,Faulty
674d768993cb769cfb2ebe94,Damaged Products
674d6f4993cb769cfb625e3b,URGENT CLINIC
674d6f4993cb769cfb625e3b,Is Prompt
